accountid,device_feat_1,device_feat_2
ef72222a-6761-4da3-b958-32a3e5812d12,browser_16,device_4230
c2764257-9596-4ee0-abfa-35958d5dec52,browser_16,device_4564
695bdb7e-0804-4c65-9a86-ccd7ab72ec7d,browser_11,device_5428
ba80c91e-fe4a-478d-bc6c-7734af03ae29,browser_22,device_4759
e0fa5293-4c74-41f7-a79a-3debcf7604b5,browser_16,device_4775
f08c9a34-d355-4ad3-8923-f4b317d776cc,browser_15,device_3665
f9e30307-2f1b-4329-8021-eb556f7bfbab,browser_15,device_4564
60603bf4-411c-4f5a-ab8c-002ebba4d40e,browser_11,device_5428
7d9c26f8-dcda-40cd-b83b-ebfa59fde199,browser_15,device_1213
891b61ac-0238-4cb4-91f6-afbf6e012dea,browser_22,device_3955
94dbfd87-b4d7-44e7-9c0e-e5951f328628,browser_16,device_1707
84d58ee9-777c-4b22-a9db-f7be877f11ae,browser_16,device_5242
1ce4a3f1-65f7-492f-a0b3-b1d60c5df2fc,browser_15,device_3434
0db8eea8-7d41-4158-9cf1-a8b89061a190,browser_16,device_5567
22b7c4b3-27c1-4c5d-bb45-4b22f3f975aa,browser_22,device_5829
4fe1912d-e543-4a57-8ddd-dfaa8eec0a84,browser_16,device_5350
ad85b5f0-864a-4db4-89b8-43512b8d3bc1,browser_16,device_4564
847c91fd-27dc-4d29-b928-03d2bc820aed,browser_15,device_5771
cf1c7986-759d-4b58-bc94-5c886ba7904f,browser_11,device_5428
5f72abad-df61-4b35-ab43-7c3f5f792228,browser_22,device_4759
fa2e4cff-27cb-4ecd-97c5-acb7570d8151,browser_11,device_5161
82f94585-0f6a-4b2f-8ffb-9c8b85816dbf,browser_16,device_4202
ac765b4c-bf03-44cc-927e-f1f8cbe63c30,browser_16,device_75
8cabf572-86ce-4589-b225-d295d77bf0d9,browser_22,device_4029
3157773a-cac5-4181-b60d-7dc560e0fbf2,browser_16,device_358
ef0f4201-65c5-4716-878b-92897f02a650,browser_16,device_4564
ab7d926e-6a0b-4bc6-860c-cbd34680c632,browser_22,device_3619
b761efda-d461-43c3-9e8b-cad90ec43b14,browser_16,device_5231
b160cf1c-076a-45e9-ad5f-d6935b91f255,browser_16,device_4600
2a5cff91-27ff-43d3-8b89-d9b959f01ae6,browser_22,device_3561
3ee3e42e-8141-45c0-b3db-38d6883b8e07,browser_16,device_4811
aa50b7eb-f3ab-4028-8fd3-5ce4f94604ef,browser_23,device_4233
a80648b5-ba6e-4006-9598-eb1a9405e0ac,browser_16,device_5838
0385db1a-504c-463b-8aab-09cf721e4c30,browser_16,device_4564
1f3f8664-ace3-48e0-9098-2399225bca75,browser_16,device_5661
00267b7f-a45d-42e7-aa30-7842342e749e,browser_22,device_1777
aa860b06-4132-4f9b-afe1-4c284509435c,browser_16,device_3667
f178c4e3-62c3-4d8d-848b-476ef3884809,browser_16,device_358
3efb842c-0a1f-4080-b850-7cd573ea510c,browser_11,device_5161
b0457e24-a903-4aba-8cca-8b2775bdbf70,browser_16,device_4564
4d4ad21b-b29c-437f-ab95-1bb4948ad8ac,browser_16,device_5443
a253233a-7fb0-48cc-bec3-eed3d0b71b47,browser_16,device_1584
fd392c23-2546-456c-b411-ac9243f4b9d1,browser_16,device_2964
cd009cab-fa9a-4191-b1f1-0763b2a933be,browser_15,device_3351
ba641b97-1c1c-4d9e-bd33-bc7c04200bbb,browser_11,device_3436
1a615f96-8e69-44fe-a636-e32b76da6c7f,browser_15,device_3443
ea27c0b4-a75c-47b1-8022-a8b59471198d,browser_16,device_2091
446d00a9-7a28-4903-a951-43fd57c19365,browser_15,device_181
731414df-319f-47b6-a753-927ff5f5137c,browser_11,device_5428
a7b7d4a2-526a-4e2e-975f-cf0db5eabdd7,browser_22,device_4759
acaca863-df17-419d-8f42-9c9b4ebfc495,browser_16,device_3286
e5bfcdc9-cbd9-4b09-b2f8-ea1db5c176ce,browser_16,device_72
12143d7b-a91a-478d-9a19-a4d1197b6fc8,browser_11,device_5428
7d8dfbe8-61c0-4f8f-abae-f90e99a9f853,browser_16,device_5690
f1712cf4-7069-47cc-b911-38d6a8b883ff,browser_11,device_3436
3cfd8d47-85e3-47a5-8b25-a24dcb114584,browser_16,device_1949
554b9399-872f-47e3-b3ab-5b7d9669a929,browser_11,device_5428
0a0a9f68-5dc5-49c4-b0ea-fbc74b20d48a,browser_11,device_5428
9581960e-77f7-4b5e-92be-bde0c53108fa,browser_11,device_5428
10abe4fc-e3e1-4eaf-b330-6c624770ae3b,browser_16,device_4199
e9ef7a59-2fd3-4dc3-ab92-cee641281c48,browser_16,device_5580
3d5ce0bc-8cc7-4548-b3ed-bbfc23680055,browser_11,device_2567
d4b198b8-35db-4c4e-ba66-ffd2cc4e69ad,browser_11,device_5428
605585e7-7e7a-4a6f-8112-6ce8a9ddf95d,browser_15,device_1099
8529797a-f9bd-41d9-bff2-bd0182fa2c78,browser_11,device_3436
78e12fe8-a68f-4775-b637-f152588fb36a,browser_22,device_1059
d1b5ba7f-3b08-49ff-8ed2-6cd4fbd0fce9,browser_11,device_5428
e4aa3a0d-200c-43f7-87d7-4f367f7906cc,browser_16,device_779
d50acaba-05d2-4b55-9b80-04b43db80696,browser_4,device_1892
01f5728a-cf8a-48b9-8e2b-42c6b3079a5f,browser_16,device_5697
753202fa-5bc4-4ef0-b10f-bc6d77094ad4,browser_11,device_5428
3722d006-daf5-470e-a0a1-80c41f8388d9,browser_22,device_4747
9f8ec20c-d62f-4645-b874-04e8ecd35c11,browser_23,device_1470
f6c976af-90a8-4eef-91e5-3df2c7d67c87,browser_16,device_4564
22f9a54c-4482-4440-8570-cf50e6c2458a,browser_11,device_2567
b0d8fa19-35c3-478e-bc15-775d8207edc6,browser_16,device_4336
ab373fa6-21cd-4252-9a19-1080981ea31f,browser_16,device_2911
a7ffbb8b-3155-49db-a175-e0866528010c,browser_16,device_1658
cdd0b58e-7fad-4b5d-b0b8-f2ec60101344,browser_11,device_5428
73be39cd-adca-491a-87ee-c27cbc4f7ce6,browser_16,device_3276
cddb2cd9-a4e5-40cd-bb64-f8db0155162d,browser_22,device_5826
2ecbb6ee-af8f-4a4d-89c9-8026e767add5,browser_23,device_4492
e9b9140b-47b6-44b3-aee6-a7047df0b0e6,browser_16,device_797
895a9748-7751-4384-993a-858d58a02515,browser_22,device_3411
8c751a52-37c9-4ceb-83bc-2347bc06e233,browser_22,device_2333
c6dd9bfe-addf-46d0-9e90-9fd56fb2a860,browser_16,device_1707
43fa7073-b0f3-4123-8a8b-819231540000,browser_16,device_5838
a106ff0a-4235-440e-b9e2-f876baa1df4e,browser_16,device_517
ea4273f9-586d-4e10-9be1-3f4f0aa62e08,browser_16,device_4564
abad39db-3440-435e-99d8-af8f595fc1cf,browser_16,device_4230
17e686f1-86ce-4e3b-a16f-c590688473c2,browser_22,device_2139
3d39eb2b-4267-4815-a339-a9ac4a04a0ce,browser_11,device_5428
94a661ef-60b3-4c6d-b03a-0ced5175e939,browser_16,device_1140
46bc0957-7bfe-4a4c-a8ac-1a68bc654f97,browser_16,device_4039
ac217419-a37f-453c-8f37-0963062b863d,browser_22,device_4203
e68411d9-9d45-4258-b5e0-ab8a557617a4,browser_16,device_4564
1247feb9-0f72-4bcc-af5f-59353087d4aa,browser_16,device_4564
c9565216-1fd2-41ba-a28d-87240103570e,browser_11,device_5428
52a6801d-7748-4fd2-96d1-1d996d3d3522,browser_23,device_711
bfd0c399-56e2-4a00-916f-dde5ed6c5b37,browser_16,device_4564
694fb038-882b-4905-8e2b-c3b51a691d22,browser_23,device_4870
c945be47-ff5a-4744-9707-903dfb3884df,browser_11,device_5428
c4be4b25-a086-40d2-a3a5-ee29f55e28b1,browser_16,device_721
66c1b062-3aec-4511-bdc7-075c2589ad52,browser_22,device_1181
b4f68bdf-56ce-498b-92e4-a92424a2bff2,browser_11,device_5428
437d56fb-474d-4923-a15e-5b461200d311,browser_22,device_3430
2ee74944-c101-47b9-bcc7-43d3e5913076,browser_16,device_1428
045e7237-1d17-4aac-9434-01520af4b97f,browser_11,device_3436
df9cd75b-7150-45c3-a4aa-918b6bba7287,browser_16,device_5068
239de179-90cb-41ed-8471-991ad3f5650f,browser_8,device_4917
cb4bbc99-cb8b-4166-8c29-345c6adf1451,browser_11,device_3436
f84b4caf-df8a-4ca3-ad64-c56a02ec1b3c,browser_16,device_4345
b713a3f0-10a1-41e6-aa49-d9bd18cda5f9,browser_15,device_462
1420144d-7b6c-4f5a-881b-c865fa8b2162,browser_16,device_3830
0050f987-2970-4782-a77b-10902a2c5efa,browser_16,device_358
7aaba4ec-185a-40c2-97fe-f95438f9fdee,browser_11,device_5428
a6f2ca38-e2ea-46dd-9ab2-746a2246e63a,browser_11,device_5161
dfd89085-1aba-4c7c-9560-4b8c8103a641,browser_11,device_5161
a6e15a6e-9f6c-41c7-9191-ed5dc963d112,browser_16,device_5437
7675d618-03ff-44c2-8c8f-62c44614973a,browser_16,device_4564
79de432f-77d1-428c-81e2-51bea37e5c78,browser_22,device_5267
22c2a0cd-d67b-453b-8214-9b6d1a085352,browser_11,device_3436
78b17e44-c34c-4ed5-b35a-72b56e7009a8,browser_22,device_192
af90f8a9-7dce-4aef-a2fa-72b63e1a6dd3,browser_22,device_1059
f3f6d707-1084-46b6-8d92-f3f9dac8a319,browser_15,device_1675
0fc4ec10-3351-444c-8fb2-70ccd686540d,browser_15,device_4824
86ee0660-95b1-4fad-b515-a66a4cf772ab,browser_16,device_1551
2a12affc-1b2e-4f78-8e74-f074916d4faf,browser_22,device_4203
aaa108f9-d225-480e-b49b-5dc32eddda70,browser_22,device_3580
eae4da08-237c-448d-9681-dd5ceed8dd09,browser_16,device_3368
885ab30f-c4a2-4c7f-ba1f-a367882f4027,browser_22,device_4564
7ce8399f-da49-475b-a2a2-09a2bc0e9e65,browser_16,device_38
a01fe304-69ca-441e-a7bf-768f8283d775,browser_16,device_5838
3bcd292f-4bf4-4c83-a9d1-4529091725ba,browser_22,device_4957
31c21a51-4ae1-40a8-95b2-05d1b140ec3b,browser_16,device_2409
8081cba2-f43b-4d07-b660-e772daa6b286,browser_16,device_4564
ce3e1241-76ce-4db9-a281-e58b684728fe,browser_22,device_3072
ead433a7-bd17-464f-9768-6ebbf6644aba,browser_16,device_1258
947b1fcb-e070-4027-bcb5-c7f958ee570c,browser_16,device_3065
ff6aa002-cf58-4289-a9cd-809a112968b3,browser_11,device_2567
7bd284d1-10d2-4d4c-8a97-53682843a2a2,browser_16,device_1592
0064402a-8b31-46b4-8383-3ebc6b2a6481,browser_16,device_4345
935358c5-8066-48f1-847b-996afde1daed,browser_16,device_5695
c8d76027-703a-461a-9490-aee3a22a2146,browser_16,device_334
beb029d0-d76a-4c76-b801-6b174fc90334,browser_15,device_5636
107fe857-9017-40e0-9b12-7bbcd159b58e,browser_11,device_5428
5c577f3f-397e-439f-a069-34ab2efc85c2,browser_23,device_2531
e909ca54-55e0-46bb-beca-b44d0c5f9682,browser_8,device_749
57844de1-488b-4ad3-b815-a537d87cbf43,browser_16,device_1428
c122422b-5bd9-498d-bdb8-cdfb84e90ce5,browser_22,device_1902
f0513f85-c4a0-4bb8-bcde-9c019147ee6d,browser_11,device_2567
f09f2a4c-63ea-44dd-8ab3-004c9d4d0b2c,browser_16,device_5365
0a20aa2a-0761-49a4-ab3c-25f3ea03e08e,browser_16,device_3779
11f197b0-fb5d-4af7-a9c8-4b614856bdc7,browser_22,device_3362
2cf9208a-fcf5-468f-bc7f-5e03b97b3e02,browser_15,device_812
1e24fb10-2649-4e69-8346-862185fba8b8,browser_16,device_4895
c473ef60-a018-486d-8223-7f71f41da769,browser_16,device_915
4799a768-3513-4d07-b838-d07f00bf1ff5,browser_16,device_4564
17085489-69ac-4b0c-bc7e-bb17b11f0410,browser_16,device_1182
d67f72e1-5ad1-40ba-974d-c2071ca50f35,browser_11,device_2567
823343e8-9d74-4ac4-8c90-fb67a8cb59f5,browser_11,device_5428
99b6b68c-6b46-41c2-a5fc-79f7046b4318,browser_16,device_2219
e423f431-7e24-4c19-94c9-847a9714f3a4,browser_15,device_401
c9623d06-ce4c-4e42-96bd-0554f4fddeaf,browser_16,device_2245
be69d7fd-08ce-46f2-b5b9-6d8e2dd44e4b,browser_11,device_5428
990828ba-2beb-4f72-b7aa-2591a5bebbc2,browser_16,device_1182
02642e6b-8449-4fc4-ace2-aba0713a6e44,browser_11,device_3436
3e76d802-2dfa-4fa9-b169-423fa9f9fbed,browser_16,device_4564
12b3f828-92e4-4cdc-b6af-3ba80d2a3469,browser_16,device_710
49f170b3-eec2-477d-a9f8-cef2928ee84f,browser_16,device_3724
32e043b0-fe2f-4543-ba13-de065e4db975,browser_11,device_5428
2f0fda8f-fed0-417d-9ce8-11bc33176dd5,browser_16,device_4155
8f3a6353-9272-4d8f-9a84-da309638a4c4,browser_16,device_2409
786aab90-e471-4c2f-bb7c-ae9b7cd1d83a,browser_16,device_4387
ae962a51-d30c-4ce2-b458-9ebb4475bf68,browser_16,device_3603
2f50a5ea-830d-4cfa-ba03-53eb9b683675,browser_11,device_2567
759162ce-81b6-400a-b9a0-b40cc11267e9,browser_11,device_5428
c23099c7-616e-4328-8b1d-fe4c65ef250b,browser_16,device_356
50427aa4-7db2-4ffa-bd70-e96d50895175,browser_11,device_5161
b85583e2-11a2-4bbe-9104-7a787cbdd7b5,browser_16,device_1182
d995780b-33e3-4be4-92df-641767e49523,browser_16,device_4695
90c3c61c-033b-4650-9587-26f14e174633,browser_16,device_4564
474b27f7-e816-481e-a7ce-86a03e3d452e,browser_16,device_5437
07fa9799-4c08-467e-93b7-8892d2546af0,browser_11,device_5428
4d02f4d2-4426-4f02-8425-8ea3add92786,browser_16,device_3368
34f48a7e-9fac-4fa7-81f6-c4185d97e4f0,browser_22,device_4564
2bf352f8-a135-43dc-b7f6-767118de0176,browser_22,device_1992
1a3980d6-2307-4f73-9107-73ef347f3241,browser_16,device_973
9b180f68-a3bb-4ef0-a1c0-fc6ac5557000,browser_22,device_3152
bc3df5ea-56bb-42af-920d-eca1cb45da4f,browser_11,device_5428
1371e1de-3a70-4050-b8dd-b16d0de17eca,browser_16,device_3971
28105758-f2ac-4153-a618-102d2c9283f7,browser_11,device_5428
e67867f4-7e39-423f-b858-702ff0073caa,browser_15,device_1050
fe68e00c-f5ce-4a4d-9e03-8702be59ef12,browser_16,device_129
9ee2e015-120e-49da-93e0-aaa1bcc09cde,browser_16,device_1258
ff6dabfc-7a1f-41e6-9771-7c4c2622b580,browser_16,device_5437
abc10ddf-82a0-427c-9242-c7c6d6873c75,browser_16,device_3452
4d841db5-250f-4e6c-b1d0-1f16882b8bde,browser_15,device_905
1e7eb341-eb68-4879-89a7-86293ccbb56a,browser_16,device_4564
994c1968-0c52-4d53-bbfc-3f741ba22b90,browser_16,device_4522
04b9a02b-8ec5-45fb-b287-dc4d34d460d9,browser_11,device_2567
c49780cf-c0ce-41ed-9971-f2b2e47c9a22,browser_16,device_779
f96c63b9-3942-478d-bdc9-8095993fdd93,browser_16,device_3406
260ccf3c-b2da-4b69-bf07-3de1c7b17ffe,browser_15,device_1004
8d436562-8af9-4c7d-8760-218571b832da,browser_16,device_560
506224cc-a045-4960-94b1-4ae1c653caee,browser_16,device_3467
f53ead91-f468-462c-a9d1-8d596969a73d,browser_16,device_5112
dca50e5b-86fc-486a-af34-dddc4c759017,browser_15,device_5214
a82d184f-faf5-4953-85c0-5e72944e6f54,browser_16,device_2484
915abaea-ecc0-4c0a-928c-39d108ac886b,browser_16,device_2915
a19204ab-1b39-4c05-a84a-cb8baf4f7483,browser_16,device_1930
901fbc94-e97a-49d0-9000-67f35bdd9449,browser_16,device_358
bbe6fd5f-7bde-4e9a-b109-894880541961,browser_16,device_4155
07e757f4-f600-4b1d-8beb-7f2e67eda5c6,browser_23,device_999
20e3781d-3a16-4104-a923-60e9694f1b78,browser_22,device_4295
088e78b6-8932-44c2-9be7-d8f75a6fa332,browser_11,device_5428
aa11e614-f5a2-4584-972c-970611ed37b7,browser_11,device_5428
21a1a358-c1da-42b4-8f71-434c6129d1f3,browser_15,device_1299
3fe1d470-f263-4c31-b482-85211370e3b7,browser_4,device_4303
db33b034-3f73-41ad-a025-0d012a72c858,browser_22,device_192
543fbe59-c620-43fc-b322-7f44c58d7ebe,browser_16,device_4380
f615c066-23c3-4a12-9b97-3e863d32e7d4,browser_16,device_4345
8e31082f-23da-4967-ba59-650e680c00be,browser_16,device_2808
5f8608c6-142f-449a-8165-0ace1f721dae,browser_16,device_1182
7c5d7754-d309-49c7-a7c8-fd6d165a1c0e,browser_16,device_5787
07bb82bf-52d7-425f-b0ac-eec092632416,browser_16,device_1949
7ea4a049-715b-4673-bb53-8cae7e117762,browser_16,device_1757
98f523e7-5054-4941-8f7d-72bd1329baba,browser_16,device_4202
ccb96a22-5426-4171-959c-d5e643a957b3,browser_16,device_1707
00c4d9a9-8a99-451c-b6e7-8d1da3f54825,browser_16,device_4564
ff919472-b8ff-4a66-a281-4ecb49480bda,browser_15,device_656
8032a32e-cfb7-4324-8a5d-d2518886d40f,browser_11,device_5161
4baabb3e-ed4c-4e6b-9e16-6afb1aaa164c,browser_8,device_375
598aaa02-89d5-406a-b944-0d1f78249aea,browser_16,device_3059
e4a679d3-7224-43b3-9a42-1560c69089ae,browser_16,device_1961
e7e7c740-313e-4a75-96a9-8995618143c7,browser_16,device_3581
cd3df46a-1e90-4005-afd7-78b033afdf71,browser_16,device_4813
1c6e47eb-cfa5-4e16-b941-ae705060d164,browser_16,device_4039
5f4cd561-0fd3-4e45-b8a7-125e9c64af9a,browser_16,device_1182
87b7e952-bf35-4cb2-9f10-ca0eeb03ec64,browser_22,device_3150
4830a750-6d84-4f77-a00e-e8cbeda40fb5,browser_16,device_4564
1edd935f-c9cd-405e-96d7-61e6b6661b03,browser_16,device_5426
d19ff693-1d43-4da1-87b3-c21fc2c96f19,browser_16,device_1707
91940fb3-7f5e-4726-8fdc-c4830e6f9d2a,browser_16,device_3401
a59d730d-ae43-4cfb-b213-32d6d339518f,browser_11,device_5428
a3803d32-6658-4f57-8265-d2198a755e25,browser_16,device_2542
e0010f04-6f87-4552-9266-661afbb55975,browser_16,device_845
e42c14d9-09ae-41dc-88ce-860352509c4d,browser_16,device_4564
ff05538d-7627-4be8-bdb7-c988aaa9c15e,browser_16,device_2409
5ad1f015-2f3f-46bd-84af-e3b7205409a5,browser_11,device_5428
fe65455b-4041-4f02-8014-9f8f0c75d1cf,browser_16,device_2725
e42ff4ad-74ea-460f-8dca-f39fa17cc4cb,browser_22,device_2642
a1706b86-5b4a-465e-9843-5189dbccfffc,browser_11,device_5428
cddc79fa-a2a7-4f6c-8061-306b1fde3012,browser_22,device_5317
f63c29b0-30ef-484b-ac4b-39fc8230550b,browser_15,device_656
eb53ea12-ca87-401c-8300-b3fd07d0e3f6,browser_16,device_908
660770ae-7e1c-4dad-acd3-f4ddd135b90a,browser_16,device_2850
e4ffaf86-e50f-4c6d-8039-c54b766b4db3,browser_16,device_4520
b7e4579c-0bd2-4cc2-bb18-446a88266cb2,browser_15,device_13
09935666-ff9d-4fbb-9933-a23b4ddbc799,browser_16,device_779
9cf7af2a-8c10-40d7-90ed-1183b8735e58,browser_11,device_3436
469c9af9-3681-49a4-bd4f-d7c28da84644,browser_15,device_201
414ad4e2-2825-4e4c-b888-76d2e577823a,browser_11,device_5428
22fae4aa-d317-4da5-b3e9-595c24f70763,browser_16,device_3025
e6d823ae-e4df-42a1-9d8d-cd34e6926366,browser_16,device_1182
ed750886-a582-4dd2-b6a2-6c1ee6b6cdfa,browser_15,device_3413
104b2559-6319-4284-848c-2fc8cd70eec4,browser_16,device_2261
4032d280-9755-4104-9930-95626f331686,browser_16,device_2850
f74f4d02-b02d-40e4-a34f-e6621d314910,browser_15,device_4564
36999bdd-a1b9-4fb7-a767-8abd336f9896,browser_16,device_1980
c8b119db-9ea6-4205-8adf-f9dcb156bfa3,browser_16,device_4564
973414bd-88a6-48aa-802c-8b6c719bf01e,browser_22,device_5552
fcf141f2-126f-4a22-8064-82e67b58760a,browser_11,device_5428
28b35f16-4add-439d-9e0f-422f67cd5c67,browser_16,device_1920
c42baef7-30f6-438a-859c-ef0305e3cce6,browser_16,device_3108
ec2e9906-98d8-4b49-94ba-00e4b762335f,browser_8,device_4664
ae190f97-ed34-4dbe-8732-16bdd86c47de,browser_11,device_2567
41a6d14a-308d-47e8-8018-8ef0e3247d15,browser_16,device_5163
c32f0b19-86bb-4890-a3aa-8d6a891b4471,browser_11,device_3436
9c10e0b5-364f-4dcb-9a06-3870f1ebb2fb,browser_16,device_2749
a8229552-486d-4211-b3b6-47ecafe705c2,browser_10,device_1205
6afd3401-e803-47cb-8a2f-e33061bd82cd,browser_11,device_5428
2a726998-1f3f-4c3f-bd5d-7973de3286f4,browser_11,device_5428
255074cc-29d4-406f-9ab7-333225ac7d4d,browser_16,device_5304
db38ad1a-8dc2-4108-868f-4196911fb777,browser_16,device_1707
fbf83c18-d180-455a-bf82-e4d31ac563d0,browser_11,device_5428
0e3d3d2e-4b78-41f6-aa70-059bbd74243b,browser_11,device_5428
a89480da-c50a-480f-8472-3c9cd7844caf,browser_16,device_4609
48452362-5079-45bd-9211-5d48f9e3d00a,browser_16,device_1895
cc9d54d4-41fc-47eb-bf18-ee34ea717f50,browser_16,device_4564
bb5c969f-5625-4dbe-93cd-331bdfbc9754,browser_4,device_1100
0c45e6e7-b439-48e3-afdf-39b8ebd00cc8,browser_11,device_5428
15d5e03f-6a72-43c1-8392-240b4b9f2887,browser_15,device_4564
f678b962-0e5f-421a-8759-abb643d2e57c,browser_11,device_5428
de02b397-1fe4-4d64-9017-a95876b3d495,browser_22,device_615
d7b7a04b-392d-4925-ab7c-1363b642b240,browser_16,device_358
77dabe42-5a86-48bf-80d2-8c0b77db5898,browser_15,device_4990
4d936abc-383b-4ba4-a2c0-3b2e6876b972,browser_16,device_4564
2873108d-265d-40e0-9169-6ab97707ca7d,browser_16,device_5838
e3517451-cbff-420a-9332-0e809cfb956d,browser_16,device_4564
c74d4a68-4b9d-40b2-a369-5738d8eb833d,browser_16,device_5697
2efa6d22-1575-492b-adc2-60a2f6144d58,browser_16,device_185
e1fe5647-137f-4a4c-adb5-463f6a2ea775,browser_16,device_1622
9f601f02-b23a-4758-aa95-c33eabdf5e2e,browser_16,device_3299
c42ed480-b70d-46ea-95c5-a0e0b4f1ee71,browser_15,device_5166
6029c55d-c580-4a69-aea4-c53767de852c,browser_15,device_222
ba3f6083-cc5c-416b-b3e1-29f9d7117500,browser_16,device_3449
1b2447ac-6dfd-4e32-9223-d3c8ad240db8,browser_16,device_3711
83bb4ad1-bcdb-47c0-8eee-77d476ea3f77,browser_16,device_908
0875a685-89ed-46a3-bf32-36231692904a,browser_11,device_5428
d3a4e058-a2a5-4783-bfb9-ae3bd51bded0,browser_11,device_2567
8db8d14e-058d-4371-b0e1-438a2f25aeb1,browser_16,device_300
88cfafa5-d694-4ca4-b3a1-26216a016f25,browser_16,device_4380
03deb341-f3cf-4dcb-8240-cbffe5ab0f74,browser_15,device_3612
4b51bb0a-93c3-4e61-83ca-15499e141887,browser_16,device_5695
7099cbce-c12b-4e54-a149-2baf5a4e57cc,browser_16,device_349
f16df677-906e-495a-999d-ac3d787d1d3d,browser_11,device_5428
a80bd20e-67ae-4cc1-84f0-adb663257cd1,browser_16,device_5195
9d0d4e44-5736-4bae-82dc-0e9e02176caa,browser_16,device_4724
3587255c-8016-4a66-bbc2-9361929c100f,browser_11,device_5428
0cfa8653-ba7a-4c4b-9402-aaf494af3d32,browser_15,device_1737
dc93d9e3-3191-4fcf-95e7-75374acc91b3,browser_16,device_4155
94436ac3-97ac-410b-992f-e7e489a40839,browser_16,device_4313
4949335b-ff34-4476-a6da-208cc7045216,browser_15,device_1751
63304961-2aa9-49be-858c-47fe8df24fb3,browser_16,device_4155
ecf761fa-ab5b-4a4b-a426-77272f36bec4,browser_23,device_5601
252ad0f8-cdee-4d0f-b07f-8f35b59715f7,browser_23,device_3538
733872f8-db33-4987-8640-0846b1ac19fc,browser_23,device_4564
5fed61d8-e187-499c-b9fa-495493078d4e,browser_15,device_4404
1bb619dd-6045-448b-8649-d3a67eb1cd0f,browser_16,device_4564
1b1ef0a0-6afd-4cf3-8b23-22f491a47d34,browser_16,device_4564
8117dcac-17df-45de-918e-faf2bcafa715,browser_1,device_3852
2f633c4e-1743-438e-8b7f-3e9fef49d24b,browser_16,device_4564
192365f7-e519-408f-a8fe-7ec46f687964,browser_16,device_2960
f6c96b68-f544-4d41-96d0-3210cc7d60d6,browser_16,device_5308
6ef215bf-7cbf-4dea-ab25-efe38470270f,browser_16,device_539
897ab276-a6c4-43fb-9d39-0081d7f89110,browser_16,device_4564
cc7c79c8-04c5-413a-b9b4-49eb6691c9f3,browser_16,device_2409
808436d0-7997-42d2-8521-a4617465962b,browser_23,device_951
6226dbe4-90a0-4407-8b6c-914ec6b911d4,browser_16,device_1348
da284ad7-c1e2-47a6-a31f-23fbc0e1053a,browser_15,device_4564
a0da23f4-2d7f-44a1-86df-4c986e64c069,browser_16,device_4564
cce30a2d-03fb-4e38-a461-da140520de78,browser_16,device_1980
bfe3bfe2-991e-452d-95ef-3726a8c4fc64,browser_16,device_2409
beb95bd7-1cc8-48ec-9e2d-bcfd48399445,browser_15,device_1289
206c764d-156e-4e4a-9e07-1119a4c58135,browser_11,device_5428
07206e25-27ca-4199-9707-e4cc66233857,browser_22,device_3422
8c672e26-7ddd-4ef3-8f17-4e49247b3153,browser_15,device_1662
91df7241-9d3c-4cd5-ba17-fb8e5e787270,browser_16,device_3628
5f0e35e2-bf89-402d-8fa0-5cb566cbd92f,browser_11,device_2567
b0462d8a-97a1-4d39-ac2f-1202d9f55860,browser_15,device_462
a6e3238e-cc96-4593-8d2a-6312f8ccc024,browser_22,device_4516
cbd5b061-391f-4614-9fab-27e2518518f3,browser_16,device_3283
5bab60f4-e7a0-4116-919d-48044ef3d602,browser_22,device_1732
c80d931d-f640-452c-8508-e1d45c77a9a0,browser_16,device_5437
8eecd590-83c4-4088-b758-00e4400b6ca8,browser_16,device_358
f8efebf4-b71a-42c1-ac51-3d4c92738d04,browser_16,device_974
f9e755d5-23ce-4b89-bc19-0af9199d870d,browser_16,device_4387
0bc46b31-b489-4d4d-9c40-35bb787c354d,browser_16,device_2158
48475f7b-f65a-4732-b7c8-2215bafd57c1,browser_16,device_3787
4616fdd9-e63a-4f7f-8ad3-ad169e0ae774,browser_16,device_5437
ce9f3e87-e57d-4a19-8342-0b15bf96852e,browser_11,device_5428
50381d8b-28be-4434-89ba-ebd58269efa3,browser_16,device_2219
4e469cff-6898-4be4-87c8-90738d7a6c89,browser_16,device_2409
b2832ff3-b94b-48d7-96ca-c6a383d68ca0,browser_16,device_4564
a9c68901-ff09-4d2f-b555-cb9b6735a981,browser_16,device_3947
33d511d4-f89e-4c94-88dc-1aa039c811c9,browser_16,device_1182
62a80b2d-9c93-41bc-bf8d-e002bd032cf8,browser_16,device_1674
85abc3e4-7a82-402d-93d6-5f04d216562a,browser_16,device_924
b11a0278-cdb1-4af2-b731-577173b75d73,browser_16,device_2133
93adffed-b6d5-40c4-a0bc-1385ea312bf2,browser_11,device_5428
f60d577c-c63e-4065-9444-550edf090063,browser_16,device_4564
47fe98f1-929e-4ca1-95ca-ff3ee1d891d0,browser_11,device_5428
